trapscap1
parameters 49
# exponents ... coefficient
	  0   1   0   1   0   0    4.67280e-02 
	  2   1   0   0   0   0    6.22787e-02 
	  4   0   0   0   0   0    1.16997e-02 
trapscap10
parameters 27
# exponents ... coefficient
	  0   0   0   0   0   0    1.89759e-01 
	  0   1   0   0   0   0    6.90587e-02 
	  1   0   0   0   0   0    8.40047e-02 
	  0   0   0   0   0   1    -2.26433e-02 
	  0   0   0   3   0   0    2.07663e-02 
	  0   0   1   0   0   0    -5.83015e-02 
	  0   0   0   0   1   0    -4.94259e-02 
	  0   0   0   0   2   0    5.47198e-02 
	  0   0   1   0   1   0    8.69100e-02 
	  0   0   2   0   0   0    4.71956e-02 
	  1   0   0   0   1   1    1.69641e-02 
	  0   0   1   1   0   1    4.64556e-02 
	  1   1   0   2   0   0    1.29816e-02 
	  1   0   0   2   0   0    2.21146e-02 
	  0   0   0   1   1   1    2.21262e-02 
	  1   0   0   2   0   1    -1.67476e-02 
	  1   0   1   1   0   1    1.42429e-02 
	  0   1   0   2   0   0    3.87555e-02 
	  3   0   0   0   0   0    -3.32469e-02 
	  2   0   0   0   1   0    -5.15718e-02 
	  2   0   1   0   0   0    -4.42027e-02 
	  0   0   0   0   1   1    3.20957e-02 
	  0   0   0   3   0   1    -1.25554e-02 
	  1   1   0   0   0   0    -4.99708e-02 
	  1   0   0   0   0   1    2.12177e-02 
	  0   2   0   0   0   1    2.46575e-02 
	  1   0   2   0   1   0    -2.12782e-02 
trapscap11
parameters 29
# exponents ... coefficient
	  0   0   0   0   0   0    2.11245e-01 
	  0   1   0   0   0   0    6.42595e-02 
	  1   0   1   0   0   0    2.54090e-02 
	  0   0   0   1   0   1    -2.15610e-02 
	  1   0   0   0   1   0    3.01683e-02 
	  0   0   0   3   0   0    2.05843e-02 
	  1   0   0   0   0   0    4.49970e-02 
	  0   0   0   0   1   1    4.19490e-02 
	  0   0   1   1   0   1    6.72834e-02 
	  0   0   1   0   0   0    -4.29007e-02 
	  1   1   0   2   0   0    -2.22190e-02 
	  0   0   0   0   1   0    -4.00262e-02 
	  0   0   1   1   1   0    8.19619e-02 
	  0   0   2   1   0   0    4.49986e-02 
	  0   0   0   1   2   0    5.00666e-02 
	  1   0   1   1   0   0    2.03714e-03 
	  3   0   0   0   0   1    1.57845e-02 
	  0   1   0   1   0   0    6.04983e-02 
	  1   0   0   1   0   0    4.14449e-02 
	  3   0   0   0   0   0    -1.85649e-02 
	  0   0   0   3   1   0    -1.14328e-02 
	  0   0   0   0   0   1    -1.73957e-02 
	  0   0   1   2   0   0    -1.95894e-02 
	  1   0   0   0   2   1    -2.28229e-02 
	  0   0   1   2   0   1    -2.57234e-02 
	  0   0   0   1   0   3    -6.72340e-03 
	  0   2   0   1   0   1    2.62193e-02 
	  1   1   1   0   0   1    3.51616e-02 
	  0   1   0   1   1   0    1.08432e-02 
trapclav1
parameters 4
# exponents ... coefficient
	  0   0   0    2.17538e-01 
	  0   1   0    -5.99530e-02 
	  1   0   0    6.11339e-02 
	  1   1   0    2.37524e-02 
trapclav2
parameters 5
